UniqueKey,Date,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,score1,score2,Winner,HomeOdds,AwayOdds,DrawOdds
31/01/18EvertonLeicester,31/01/18,Everton,Leicester,56.48,66.05,0.3458,0.3776,0.2766,1.3,1.37,2,1,Everton,3,2.62,3.2
31/01/18Man CityWest Brom,31/01/18,Man City,West Brom,90.09,55.97,0.8688,0.0243,0.1069,2.69,0.29,3,0,Man City,1.14,21,10
31/01/18NewcastleBurnley,31/01/18,Newcastle,Burnley,52.98,60.33,0.3592,0.3189,0.3219,1.06,0.98,1,1,Draw,2.2,3.89,3.2
31/01/18StokeWatford,31/01/18,Stoke,Watford,53.41,57.44,0.4076,0.337,0.2555,1.61,1.44,0,0,Draw,2.25,3.39,3.5
31/01/18TottenhamMan United,31/01/18,Tottenham,Man United,84.56,79.71,0.5206,0.2313,0.248,1.78,1.11,2,0,Tottenham,2.35,3.39,3.29
03/02/18ArsenalEverton,03/02/18,Arsenal,Everton,80.92,57.06,0.7596,0.0885,0.1518,2.72,0.84,5,1,Arsenal,1.3,12,5.75
03/02/18BournemouthStoke,03/02/18,Bournemouth,Stoke,60.64,52.98,0.5279,0.2246,0.2475,1.79,1.09,2,1,Bournemouth,1.9,4.33,3.7
03/02/18BurnleyMan City,03/02/18,Burnley,Man City,59.84,90.45,0.1259,0.6629,0.2112,0.76,2.05,1,1,Draw,13,1.28,6
03/02/18LeicesterSwansea,03/02/18,Leicester,Swansea,65.52,52.9,0.5693,0.1671,0.2636,1.61,0.74,1,1,Draw,1.8,5.25,3.6
03/02/18West BromSouthampton,03/02/18,West Brom,Southampton,55.2,59.11,0.3966,0.2985,0.3049,1.21,1.01,2,3,Southampton,2.54,3.1,3.2
04/02/18Crystal PalaceNewcastle,04/02/18,Crystal Palace,Newcastle,63.12,53.5,0.5425,0.1968,0.2607,1.65,0.88,1,1,Draw,2.04,4.2,3.39
04/02/18LiverpoolTottenham,04/02/18,Liverpool,Tottenham,86.98,85.16,0.4718,0.2843,0.2439,1.82,1.37,2,2,Draw,2.1,3.6,3.75
05/02/18WatfordChelsea,05/02/18,Watford,Chelsea,57.9,82.8,0.1872,0.5899,0.2229,1.07,2.05,4,1,Watford,6.25,1.61,4
10/02/18EvertonCrystal Palace,10/02/18,Everton,Crystal Palace,56.54,62.98,0.3785,0.3483,0.2733,1.39,1.33,3,1,Everton,2.25,3.2,3.25
10/02/18Man CityLeicester,10/02/18,Man City,Leicester,90.09,65.07,0.8136,0.0541,0.1323,2.7,0.56,5,1,Man City,1.19,13,6.5
10/02/18SwanseaBurnley,10/02/18,Swansea,Burnley,53.35,60.57,0.3563,0.3073,0.3364,1,0.9,1,0,Swansea,2.37,3.25,3
10/02/18TottenhamArsenal,10/02/18,Tottenham,Arsenal,85.66,81.41,0.5416,0.238,0.2204,2.15,1.38,1,0,Tottenham,2,3.5,3.6
10/02/18West HamWatford,10/02/18,West Ham,Watford,56.36,61.39,0.3973,0.3487,0.254,1.6,1.49,2,0,West Ham,2.5,2.79,3.29
11/02/18NewcastleMan United,11/02/18,Newcastle,Man United,53.66,79.14,0.194,0.5646,0.2414,0.98,1.84,1,0,Newcastle,5.5,1.61,3.75
11/02/18SouthamptonLiverpool,11/02/18,Southampton,Liverpool,59.95,86.56,0.1652,0.6356,0.1992,1.12,2.34,0,2,Liverpool,4.2,1.8,3.79
12/02/18ChelseaWest Brom,12/02/18,Chelsea,West Brom,80.44,54.39,0.7685,0.0614,0.1701,2.22,0.46,3,0,Chelsea,1.36,8,4.75
24/02/18BournemouthNewcastle,24/02/18,Bournemouth,Newcastle,57.47,54.34,0.4791,0.2601,0.2609,1.64,1.14,2,2,Draw,2.1,3.79,3.5
24/02/18BurnleySouthampton,24/02/18,Burnley,Southampton,59.55,59.34,0.439,0.2598,0.3012,1.29,0.92,1,1,Draw,2.89,2.79,3.1
24/02/18LeicesterStoke,24/02/18,Leicester,Stoke,64.35,52.18,0.5745,0.1857,0.2398,1.85,0.95,1,1,Draw,1.72,5.25,3.89
24/02/18LiverpoolWest Ham,24/02/18,Liverpool,West Ham,88.57,57.23,0.8544,0.0423,0.1034,3.12,0.6,4,1,Liverpool,1.22,13,7.5
24/02/18WatfordEverton,24/02/18,Watford,Everton,60.52,57.58,0.4798,0.2686,0.2517,1.73,1.24,1,0,Watford,2.25,3.5,3.39
25/02/18Crystal PalaceTottenham,25/02/18,Crystal Palace,Tottenham,62,86.46,0.1772,0.5989,0.2239,1,2.02,0,1,Tottenham,7.5,1.5,4.5
25/02/18Man UnitedChelsea,25/02/18,Man United,Chelsea,78.4,81.04,0.4138,0.318,0.2682,1.5,1.28,2,1,Man United,2.29,3.5,3.25
01/03/18ArsenalMan City,01/03/18,Arsenal,Man City,80.23,91.2,0.2606,0.5247,0.2147,1.57,2.26,0,3,Man City,4.5,1.72,4
03/03/18BurnleyEverton,03/03/18,Burnley,Everton,59.34,57.53,0.456,0.2486,0.2955,1.34,0.91,2,1,Burnley,2.5,3.29,3.1
03/03/18LeicesterBournemouth,03/03/18,Leicester,Bournemouth,63.89,56.59,0.5278,0.2288,0.2435,1.84,1.13,1,1,Draw,1.85,4.5,3.75
03/03/18LiverpoolNewcastle,03/03/18,Liverpool,Newcastle,88.79,55.18,0.8653,0.0343,0.1004,3.02,0.48,2,0,Liverpool,1.22,15,7
03/03/18SouthamptonStoke,03/03/18,Southampton,Stoke,59.57,52.65,0.5167,0.2247,0.2585,1.67,1.02,0,0,Draw,1.75,5.25,3.75
03/03/18SwanseaWest Ham,03/03/18,Swansea,West Ham,51.86,56.89,0.3904,0.3273,0.2822,1.35,1.21,4,1,Swansea,2.6,3,3.25
03/03/18WatfordWest Brom,03/03/18,Watford,West Brom,60.55,52.39,0.5265,0.2073,0.2662,1.6,0.9,1,0,Watford,2.14,3.89,3.29
04/03/18Man CityChelsea,04/03/18,Man City,Chelsea,91.52,80.94,0.6392,0.1551,0.2056,2.21,0.99,1,0,Man City,1.61,6,4.2
05/03/18Crystal PalaceMan United,05/03/18,Crystal Palace,Man United,61.06,78.58,0.2569,0.4786,0.2645,1.11,1.6,2,3,Man United,7,1.57,4
10/03/18ChelseaCrystal Palace,10/03/18,Chelsea,Crystal Palace,80.56,60.69,0.6792,0.1189,0.2019,2.14,0.76,2,1,Chelsea,1.3,12,5.75
10/03/18Man UnitedLiverpool,10/03/18,Man United,Liverpool,78.99,88.25,0.3149,0.4337,0.2514,1.41,1.69,2,1,Man United,2.75,2.75,3.39
10/03/18NewcastleSouthampton,10/03/18,Newcastle,Southampton,55.28,59.27,0.4006,0.313,0.2864,1.34,1.15,3,0,Newcastle,2.79,2.79,3.2
10/03/18West BromLeicester,10/03/18,West Brom,Leicester,52.42,63.8,0.3262,0.3778,0.296,1.13,1.23,1,4,Leicester,3,2.6,3.25
10/03/18West HamBurnley,10/03/18,West Ham,Burnley,54.76,59.87,0.3896,0.3244,0.286,1.32,1.18,0,3,Burnley,2.29,3.6,3.2
11/03/18ArsenalWatford,11/03/18,Arsenal,Watford,79.32,60.53,0.6694,0.1419,0.1887,2.42,1.03,3,0,Arsenal,1.44,7.5,5
11/03/18BournemouthTottenham,11/03/18,Bournemouth,Tottenham,56.69,86.83,0.1355,0.6751,0.1894,0.97,2.38,1,4,Tottenham,6.5,1.55,4.5
12/03/18StokeMan City,12/03/18,Stoke,Man City,52.97,90.64,0.0854,0.7581,0.1565,0.76,2.6,0,2,Man City,15,1.25,6.5
17/03/18BournemouthWest Brom,17/03/18,Bournemouth,West Brom,56.31,50.44,0.5084,0.2332,0.2584,1.67,1.05,2,1,Bournemouth,1.83,5,3.6
17/03/18LiverpoolWatford,17/03/18,Liverpool,Watford,88.03,60.08,0.8244,0.0509,0.1247,2.8,0.57,5,0,Liverpool,1.19,15,8
17/03/18StokeEverton,17/03/18,Stoke,Everton,52.37,58.34,0.3828,0.3387,0.2785,1.36,1.27,1,2,Everton,2.5,3.1,3.29
31/03/18Crystal PalaceLiverpool,31/03/18,Crystal Palace,Liverpool,62.98,88.76,0.1587,0.6407,0.2006,1.06,2.3,1,2,Liverpool,7,1.44,4.33
31/03/18EvertonMan City,31/03/18,Everton,Man City,59.77,90.81,0.113,0.7118,0.1752,0.89,2.49,1,3,Man City,9,1.33,5
31/03/18Man UnitedSwansea,31/03/18,Man United,Swansea,78.47,52.82,0.761,0.0636,0.1754,2.17,0.46,2,0,Man United,1.25,10,6
31/03/18WatfordBournemouth,31/03/18,Watford,Bournemouth,58.75,55.9,0.4797,0.2723,0.248,1.78,1.29,2,2,Draw,2.29,3.1,3.29
31/03/18West BromBurnley,31/03/18,West Brom,Burnley,50.82,61.68,0.3263,0.3532,0.3205,1.01,1.06,1,2,Burnley,2.5,3.1,3
31/03/18West HamSouthampton,31/03/18,West Ham,Southampton,52.78,57.43,0.4002,0.3351,0.2647,1.51,1.36,3,0,West Ham,2.7,2.6,3.25
01/04/18ArsenalStoke,01/04/18,Arsenal,Stoke,80.25,50.94,0.8017,0.0631,0.1352,2.76,0.66,3,0,Arsenal,1.28,10,5.5
01/04/18ChelseaTottenham,01/04/18,Chelsea,Tottenham,80.79,87.1,0.3469,0.3888,0.2643,1.39,1.49,1,3,Tottenham,2.29,3.1,3.29
07/04/18BournemouthCrystal Palace,07/04/18,Bournemouth,Crystal Palace,56.64,63.23,0.3805,0.3672,0.2523,1.58,1.55,2,2,Draw,2.5,3,3.39
07/04/18EvertonLiverpool,07/04/18,Everton,Liverpool,59.82,89.26,0.1317,0.6872,0.1811,1.01,2.5,0,0,Draw,4.2,1.9,3.75
07/04/18LeicesterNewcastle,07/04/18,Leicester,Newcastle,66.61,57.9,0.5344,0.2032,0.2624,1.63,0.9,1,2,Newcastle,1.95,4.2,3.6
07/04/18Man CityMan United,07/04/18,Man City,Man United,90.2,78.9,0.6337,0.1497,0.2166,2.05,0.88,2,3,Man United,1.89,4.2,3.79
07/04/18StokeTottenham,07/04/18,Stoke,Tottenham,50.3,87.64,0.0991,0.7225,0.1784,0.75,2.35,1,2,Tottenham,11,1.33,5.5
07/04/18WatfordBurnley,07/04/18,Watford,Burnley,58.04,62.32,0.3941,0.3121,0.2937,1.28,1.1,1,2,Burnley,2.39,3.39,3.2
07/04/18West BromSwansea,07/04/18,West Brom,Swansea,50.14,52.25,0.4137,0.2777,0.3086,1.22,0.94,1,1,Draw,2.37,3.39,3.2
08/04/18ArsenalSouthampton,08/04/18,Arsenal,Southampton,81.8,55.89,0.7782,0.0764,0.1453,2.72,0.75,3,2,Arsenal,1.57,6,4.5
08/04/18ChelseaWest Ham,08/04/18,Chelsea,West Ham,80.21,54.39,0.7784,0.0732,0.1484,2.63,0.69,1,1,Draw,1.28,12,6
14/04/18BurnleyLeicester,14/04/18,Burnley,Leicester,62.84,65.71,0.4104,0.2931,0.2965,1.28,1.04,2,1,Burnley,2.62,3,3.2
14/04/18LiverpoolBournemouth,14/04/18,Liverpool,Bournemouth,89.16,57.22,0.8668,0.037,0.0962,3.19,0.57,3,0,Liverpool,1.25,12,7
14/04/18SouthamptonChelsea,14/04/18,Southampton,Chelsea,57.7,80,0.2164,0.5434,0.2402,1.1,1.87,2,3,Chelsea,4.5,1.85,3.75
14/04/18SwanseaEverton,14/04/18,Swansea,Everton,51.96,60.11,0.3583,0.35,0.2917,1.22,1.21,1,1,Draw,2.54,3.1,3.25
14/04/18TottenhamMan City,14/04/18,Tottenham,Man City,86.93,89.53,0.4029,0.3384,0.2587,1.57,1.42,1,3,Man City,2.62,2.7,3.6
15/04/18Man UnitedWest Brom,15/04/18,Man United,West Brom,79.93,50.44,0.7981,0.0514,0.1505,2.39,0.44,0,1,West Brom,1.18,19,8
15/04/18NewcastleArsenal,15/04/18,Newcastle,Arsenal,58.83,80.46,0.2283,0.5473,0.2244,1.29,2.08,2,1,Newcastle,3.29,2.25,3.6
16/04/18West HamStoke,16/04/18,West Ham,Stoke,54.63,51.58,0.479,0.2598,0.2612,1.63,1.14,1,1,Draw,2,4,3.6
18/04/18BournemouthMan United,18/04/18,Bournemouth,Man United,56.89,78.5,0.2227,0.5527,0.2246,1.25,2.08,0,2,Man United,5,1.75,3.89
19/04/18BurnleyChelsea,19/04/18,Burnley,Chelsea,62.62,79.75,0.2627,0.4661,0.2712,1.09,1.53,1,2,Chelsea,4,1.9,3.39
19/04/18LeicesterSouthampton,19/04/18,Leicester,Southampton,65.97,58.14,0.53,0.2177,0.2523,1.74,1.02,0,0,Draw,2.25,3.2,3.29
21/04/18WatfordCrystal Palace,21/04/18,Watford,Crystal Palace,56.57,62.57,0.3858,0.3517,0.2625,1.5,1.42,0,0,Draw,2.89,2.54,3.39
21/04/18West BromLiverpool,21/04/18,West Brom,Liverpool,52.23,89.26,0.0956,0.7268,0.1776,0.72,2.34,2,2,Draw,7.5,1.5,4.5
22/04/18ArsenalWest Ham,22/04/18,Arsenal,West Ham,79.85,54.32,0.776,0.0854,0.1386,2.97,0.93,4,1,Arsenal,1.55,6,4.59
22/04/18Man CitySwansea,22/04/18,Man City,Swansea,90.46,52.2,0.8978,0.0168,0.0854,2.92,0.25,5,0,Man City,1.14,23,9
22/04/18StokeBurnley,22/04/18,Stoke,Burnley,51.89,61.77,0.3391,0.3566,0.3043,1.11,1.15,1,1,Draw,2.29,3.5,3.29
23/04/18EvertonNewcastle,23/04/18,Everton,Newcastle,59.86,59.56,0.445,0.2771,0.2779,1.46,1.09,1,0,Everton,2.29,3.39,3.39
28/04/18Crystal PalaceLeicester,28/04/18,Crystal Palace,Leicester,62.7,65.47,0.4139,0.3128,0.2733,1.46,1.23,5,0,Crystal Palace,2.04,3.79,3.6
28/04/18LiverpoolStoke,28/04/18,Liverpool,Stoke,88.84,51.67,0.8861,0.0246,0.0893,3.04,0.38,0,0,Draw,1.33,10,5.75
28/04/18NewcastleWest Brom,28/04/18,Newcastle,West Brom,59.33,54.47,0.487,0.2247,0.2883,1.41,0.87,0,1,West Brom,1.85,4.75,3.6
28/04/18SouthamptonBournemouth,28/04/18,Southampton,Bournemouth,58.58,56.3,0.472,0.2732,0.2548,1.7,1.23,2,1,Southampton,1.72,5,4
28/04/18SwanseaChelsea,28/04/18,Swansea,Chelsea,50.95,80.41,0.1655,0.605,0.2295,0.9,1.94,0,1,Chelsea,7,1.53,4.33
29/04/18Man UnitedArsenal,29/04/18,Man United,Arsenal,78.86,81.18,0.4371,0.3279,0.235,1.89,1.62,2,1,Man United,1.44,8,4.75
29/04/18West HamMan City,29/04/18,West Ham,Man City,53.92,91.08,0.0822,0.7793,0.1384,0.89,2.93,1,4,Man City,10,1.33,5.75
30/04/18TottenhamWatford,30/04/18,Tottenham,Watford,85.49,56.39,0.8171,0.0467,0.1361,2.54,0.45,2,0,Tottenham,1.16,21,8.5
05/05/18BournemouthSwansea,05/05/18,Bournemouth,Swansea,56.28,50.48,0.5064,0.231,0.2626,1.63,1.02,1,0,Bournemouth,2.1,3.7,3.6
05/05/18EvertonSouthampton,05/05/18,Everton,Southampton,61.47,58.6,0.4732,0.2552,0.2717,1.54,1.06,1,1,Draw,2.89,2.62,3.29
05/05/18LeicesterWest Ham,05/05/18,Leicester,West Ham,62.77,53.38,0.5476,0.2113,0.2412,1.86,1.07,0,2,West Ham,2.25,3.39,3.5
05/05/18StokeCrystal Palace,05/05/18,Stoke,Crystal Palace,52.52,65.5,0.3145,0.4095,0.2761,1.22,1.43,1,2,Crystal Palace,2.7,2.79,3.39
05/05/18WatfordNewcastle,05/05/18,Watford,Newcastle,56.99,58.9,0.4193,0.2878,0.2929,1.32,1.04,2,1,Watford,2.37,3.2,3.39
05/05/18West BromTottenham,05/05/18,West Brom,Tottenham,54.9,85.09,0.1471,0.6336,0.2193,0.85,2.01,1,0,West Brom,8,1.44,4.75
06/05/18ArsenalBurnley,06/05/18,Arsenal,Burnley,80.32,61.81,0.6531,0.1386,0.2084,2.12,0.86,5,0,Arsenal,1.57,6.5,4.2
06/05/18ChelseaLiverpool,06/05/18,Chelsea,Liverpool,80.7,87.61,0.3484,0.404,0.2476,1.55,1.68,1,0,Chelsea,2.25,3.29,3.6
08/05/18SwanseaSouthampton,08/05/18,Swansea,Southampton,50.63,58.99,0.3534,0.342,0.3046,1.14,1.12,0,1,Southampton,3.1,2.54,3.25
09/05/18LeicesterArsenal,09/05/18,Leicester,Arsenal,60.43,82.09,0.2225,0.5599,0.2176,1.32,2.18,3,1,Leicester,3.75,2,3.79
09/05/18TottenhamNewcastle,09/05/18,Tottenham,Newcastle,84.32,58.06,0.7864,0.0552,0.1584,2.32,0.45,1,0,Tottenham,1.18,17,8.5
10/05/18West HamMan United,10/05/18,West Ham,Man United,55.85,78.61,0.2134,0.5507,0.2358,1.11,1.92,0,0,Draw,4.75,1.8,3.79
13/05/18BurnleyBournemouth,13/05/18,Burnley,Bournemouth,59.71,56.15,0.48,0.2476,0.2724,1.53,1.03,1,2,Bournemouth,2.14,3.6,3.5
13/05/18Crystal PalaceWest Brom,13/05/18,Crystal Palace,West Brom,65.97,56.01,0.5477,0.1964,0.2559,1.69,0.91,2,0,Crystal Palace,1.8,4.75,3.79
13/05/18Man UnitedWatford,13/05/18,Man United,Watford,78.32,57.86,0.6745,0.1133,0.2122,2,0.67,1,0,Man United,1.39,8.5,5.25
13/05/18NewcastleChelsea,13/05/18,Newcastle,Chelsea,58.98,80.83,0.2189,0.5251,0.256,1.01,1.7,3,0,Newcastle,6.5,1.6,4.2
13/05/18SouthamptonMan City,13/05/18,Southampton,Man City,60.42,90.05,0.1295,0.675,0.1955,0.88,2.26,0,1,Man City,9,1.39,5
13/05/18SwanseaStoke,13/05/18,Swansea,Stoke,49.23,52.03,0.4044,0.2833,0.3123,1.18,0.94,1,2,Stoke,1.9,4.2,3.79
13/05/18TottenhamLeicester,13/05/18,Tottenham,Leicester,83.63,62.1,0.7473,0.0778,0.1749,2.27,0.58,5,4,Tottenham,1.33,9,6
13/05/18West HamEverton,13/05/18,West Ham,Everton,56.06,61.06,0.3934,0.3341,0.2725,1.43,1.3,3,1,West Ham,2.45,3,3.5
26/08/16Bayern MunichWerder Bremen,26/08/16,Bayern Munich,Werder Bremen,93.89,64.54,0.9443,0.0098,0.0459,3.04,0.41,6,0,Bayern Munich,1.1,10,23
27/08/16HamburgIngolstadt,27/08/16,Hamburg,Ingolstadt,63.6,55.43,0.4735,0.2526,0.2739,1.34,0.89,1,1,Draw,2.2,3.2,3.5
27/08/16AugsburgWolfsburg,27/08/16,Augsburg,Wolfsburg,66.11,74.88,0.3472,0.3901,0.2626,1.29,1.34,0,2,Wolfsburg,2.8,3.25,2.6
27/08/16Ein FrankfurtSchalke 04,27/08/16,Ein Frankfurt,Schalke 04,64.72,72.01,0.3667,0.3682,0.2651,1.31,1.28,1,0,Ein Frankfurt,3.4,3.3,2.2
27/08/16FC KolnDarmstadt,27/08/16,FC Koln,Darmstadt,66.95,56.08,0.5068,0.2196,0.2736,1.34,0.8,2,0,FC Koln,1.8,3.5,4.75
27/08/16DortmundMainz,27/08/16,Dortmund,Mainz,86.98,70.03,0.7775,0.0683,0.1543,2.1,0.75,2,1,Dortmund,1.36,5,8.5
27/08/16M'gladbachLeverkusen,27/08/16,M'gladbach,Leverkusen,75.09,80.6,0.3691,0.3679,0.263,1.38,1.31,2,1,M'gladbach,2.3,3.4,3.1
28/08/16HerthaFreiburg,28/08/16,Hertha,Freiburg,69.11,69.05,0.457,0.2727,0.2703,1.37,1.01,2,1,Hertha,2.15,3.3,3.5
28/08/16HoffenheimRB Leipzig,28/08/16,Hoffenheim,RB Leipzig,66.06,66.11,0.4601,0.2819,0.258,1.5,1.12,2,2,Draw,2.5,3.25,2.9
10/09/16FreiburgM'gladbach,10/09/16,Freiburg,M'gladbach,68.42,75.6,0.3613,0.3814,0.2573,1.39,1.38,3,1,Freiburg,3.6,3.6,2
10/09/16DarmstadtEin Frankfurt,10/09/16,Darmstadt,Ein Frankfurt,54.78,65.46,0.4028,0.3219,0.2753,1.27,1.09,1,0,Darmstadt,3,3.3,2.4
10/09/16LeverkusenHamburg,10/09/16,Leverkusen,Hamburg,80.15,62.64,0.7262,0.0896,0.1842,1.9,0.69,3,1,Leverkusen,1.45,4.5,7
10/09/16WolfsburgFC Koln,10/09/16,Wolfsburg,FC Koln,75.8,68.14,0.5586,0.1917,0.2497,1.56,0.84,0,0,Draw,1.85,3.75,4.2
10/09/16IngolstadtHertha,10/09/16,Ingolstadt,Hertha,56.44,69.72,0.368,0.3351,0.2969,1.07,0.97,0,2,Hertha,2.4,3.1,3.2
10/09/16RB LeipzigDortmund,10/09/16,RB Leipzig,Dortmund,66.93,86.63,0.2173,0.5479,0.2348,1.04,1.77,1,0,RB Leipzig,5.25,4.2,1.62
11/09/16Werder BremenAugsburg,11/09/16,Werder Bremen,Augsburg,62.68,65.14,0.4403,0.3002,0.2595,1.47,1.19,1,2,Augsburg,2.3,3.4,3.1
11/09/16MainzHoffenheim,11/09/16,Mainz,Hoffenheim,70.54,65.15,0.5249,0.2324,0.2427,1.68,1.07,4,4,Draw,2,3.5,3.75
16/09/16FC KolnFreiburg,16/09/16,FC Koln,Freiburg,68.42,70.04,0.4362,0.2875,0.2763,1.3,1.02,3,0,FC Koln,1.8,3.6,4.5
17/09/16DortmundDarmstadt,17/09/16,Dortmund,Darmstadt,87.67,54.59,0.8799,0.0227,0.0974,2.42,0.42,6,0,Dortmund,1.13,9,21
17/09/16Ein FrankfurtLeverkusen,17/09/16,Ein Frankfurt,Leverkusen,65.72,79.73,0.2969,0.4426,0.2606,1.14,1.46,2,1,Ein Frankfurt,4,3.5,1.95
17/09/16HoffenheimWolfsburg,17/09/16,Hoffenheim,Wolfsburg,66.4,75.57,0.3431,0.4119,0.245,1.48,1.58,0,0,Draw,3.1,3.6,2.25
17/09/16HamburgRB Leipzig,17/09/16,Hamburg,RB Leipzig,62.33,67.9,0.3882,0.3311,0.2806,1.21,1.07,0,4,RB Leipzig,2.75,3.25,2.63
17/09/16Bayern MunichIngolstadt,17/09/16,Bayern Munich,Ingolstadt,94.87,55.39,0.9293,0.0127,0.058,2.78,0.2,3,1,Bayern Munich,1.07,12,34
17/09/16M'gladbachWerder Bremen,17/09/16,M'gladbach,Werder Bremen,72.98,61.83,0.591,0.1894,0.2196,1.96,1.04,4,1,M'gladbach,1.44,4.5,7.5
18/09/16AugsburgMainz,18/09/16,Augsburg,Mainz,65.91,69.25,0.4291,0.2999,0.271,1.32,1.1,1,3,Mainz,2.38,3.4,3
18/09/16HerthaSchalke 04,18/09/16,Hertha,Schalke 04,70.68,70.64,0.4791,0.2443,0.2767,1.29,0.93,2,0,Hertha,2.5,3.4,2.8
20/09/16FreiburgHamburg,20/09/16,Freiburg,Hamburg,68.58,59.88,0.5745,0.192,0.2334,1.72,0.95,1,0,Freiburg,2.3,3.4,3.1
20/09/16DarmstadtHoffenheim,20/09/16,Darmstadt,Hoffenheim,52.18,65.91,0.3653,0.3758,0.2589,1.37,1.36,1,1,Draw,3.5,3.5,2.1
20/09/16WolfsburgDortmund,20/09/16,Wolfsburg,Dortmund,76.02,89.04,0.2541,0.5032,0.2427,1.21,1.69,1,5,Dortmund,4.75,3.75,1.75
20/09/16IngolstadtEin Frankfurt,20/09/16,Ingolstadt,Ein Frankfurt,58.01,66.74,0.4217,0.2982,0.2801,1.26,1,0,2,Ein Frankfurt,2.25,3.25,3.4
21/09/16Schalke 04FC Koln,21/09/16,Schalke 04,FC Koln,69.81,69.8,0.4355,0.2783,0.2862,1.27,0.89,1,3,FC Koln,2.1,3.4,3.6
21/09/16LeverkusenAugsburg,21/09/16,Leverkusen,Augsburg,78.88,64.54,0.6801,0.1174,0.2025,1.83,0.77,0,0,Draw,1.45,4.5,7
21/09/16Bayern MunichHertha,21/09/16,Bayern Munich,Hertha,94.01,71.52,0.8704,0.0246,0.1049,2.33,0.31,3,0,Bayern Munich,1.14,9,17
21/09/16Werder BremenMainz,21/09/16,Werder Bremen,Mainz,60.68,70.56,0.3629,0.3877,0.2494,1.45,1.56,1,2,Mainz,3,3.5,2.3
21/09/16RB LeipzigM'gladbach,21/09/16,RB Leipzig,M'gladbach,70.08,73.92,0.4052,0.3275,0.2673,1.36,1.18,1,1,Draw,2.38,3.5,3
23/09/16DortmundFreiburg,23/09/16,Dortmund,Freiburg,89.34,68.8,0.8654,0.0331,0.1015,2.54,0.66,3,1,Dortmund,1.18,7.5,15
24/09/16HamburgBayern Munich,24/09/16,Hamburg,Bayern Munich,59.76,94.41,0.1315,0.6866,0.1818,0.68,2.52,0,1,Bayern Munich,13,7,1.2
24/09/16AugsburgDarmstadt,24/09/16,Augsburg,Darmstadt,64.56,52.02,0.5155,0.2138,0.2706,1.38,0.77,1,0,Augsburg,1.67,3.75,5.5
24/09/16Ein FrankfurtHertha,24/09/16,Ein Frankfurt,Hertha,67.86,70.51,0.4149,0.2915,0.2935,1.17,0.9,3,3,Draw,2.25,3.2,3.4
24/09/16MainzLeverkusen,24/09/16,Mainz,Leverkusen,71.21,78.91,0.3474,0.3906,0.262,1.32,1.35,2,3,Leverkusen,3,3.3,2.4
24/09/16M'gladbachIngolstadt,24/09/16,M'gladbach,Ingolstadt,73.78,56.85,0.5962,0.167,0.2369,1.64,0.79,2,0,M'gladbach,1.8,3.6,4.75
24/09/16Werder BremenWolfsburg,24/09/16,Werder Bremen,Wolfsburg,60,75.69,0.2913,0.4673,0.2414,1.33,1.75,2,1,Werder Bremen,3.9,3.75,1.91
25/09/16HoffenheimSchalke 04,25/09/16,Hoffenheim,Schalke 04,66.09,68.72,0.4344,0.3144,0.2512,1.55,1.3,2,1,Hoffenheim,2.7,3.4,2.6
25/09/16FC KolnRB Leipzig,25/09/16,FC Koln,RB Leipzig,70.78,70.25,0.4581,0.256,0.2859,1.25,0.86,1,1,Draw,2.3,3.3,3.2
30/09/16RB LeipzigAugsburg,30/09/16,RB Leipzig,Augsburg,70.98,65.42,0.5152,0.2097,0.2751,1.35,0.75,2,1,RB Leipzig,1.65,3.75,5.75
14/10/16DortmundHertha,14/10/16,Dortmund,Hertha,88.5,70.56,0.7901,0.0584,0.1516,2.06,0.66,1,1,Draw,1.33,5.25,9
15/10/16FC KolnIngolstadt,15/10/16,FC Koln,Ingolstadt,71.17,55.81,0.5658,0.1708,0.2634,1.4,0.67,2,1,FC Koln,1.8,3.5,4.75
15/10/16M'gladbachHamburg,15/10/16,M'gladbach,Hamburg,71.92,59.39,0.6211,0.1515,0.2275,1.7,0.77,0,0,Draw,1.67,3.8,5.25
15/10/16AugsburgSchalke 04,15/10/16,Augsburg,Schalke 04,65.07,71.01,0.3822,0.338,0.2798,1.21,1.1,1,1,Draw,3.1,3.4,2.3
15/10/16Ein FrankfurtBayern Munich,15/10/16,Ein Frankfurt,Bayern Munich,67.9,93.82,0.1491,0.646,0.2049,0.79,2.12,2,2,Draw,13,6,1.25
15/10/16HoffenheimFreiburg,15/10/16,Hoffenheim,Freiburg,66.84,68.74,0.4397,0.312,0.2482,1.6,1.31,2,1,Hoffenheim,2.05,3.6,3.5
15/10/16Werder BremenLeverkusen,15/10/16,Werder Bremen,Leverkusen,61.49,80.98,0.2449,0.522,0.233,1.21,1.87,2,1,Werder Bremen,4.75,4.2,1.67
16/10/16MainzDarmstadt,16/10/16,Mainz,Darmstadt,70,50.73,0.618,0.1512,0.2308,1.67,0.74,2,1,Mainz,1.5,4,7.5
16/10/16WolfsburgRB Leipzig,16/10/16,Wolfsburg,RB Leipzig,74.98,71.3,0.5026,0.2328,0.2645,1.46,0.91,0,1,RB Leipzig,2.4,3.3,3
